[2025-02-17 10:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 386, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739813037033}]}}
[2025-02-17 11:21:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:48] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:21:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2115, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816508047}]}}
[2025-02-17 11:21:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:51] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:21:51] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816511437.
[2025-02-17 11:21:51] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816511437}.
[2025-02-17 11:21:51] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816511437}
[2025-02-17 11:21:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2116, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2074 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816511047}]}}
[2025-02-17 11:21:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:54] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:21:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2117, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816513055}]}}
[2025-02-17 11:21:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:21:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2118, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816513057}]}}
[2025-02-17 11:21:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:55] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:21:56] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816516449.
[2025-02-17 11:21:56] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816516449}.
[2025-02-17 11:21:56] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816516449}
[2025-02-17 11:21:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2119, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🪄 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816514048}]}}
[2025-02-17 11:21:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:21:57] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2120, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🖥️ Cluster 0 | 2074 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816517053}]}}
[2025-02-17 11:22:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2121, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Cluster 2 | 4099 Servers 🖥️', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816517125}]}}
[2025-02-17 11:22:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:00] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2122, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816518063}]}}
[2025-02-17 11:22:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:01] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:01] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816521462.
[2025-02-17 11:22:01] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816521462}.
[2025-02-17 11:22:01] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816521462}
[2025-02-17 11:22:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2123, 'op': 0, 'd': {'user': {'id': '686212388290428983'}, 'status': 'dnd', 'guild_id': '901431481090596924', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 2, 'timestamps': {'start': 1739816522258, 'end': 1739816651146}, 'sync_id': '5aqu5xhPqoOWqF71PkfgM8', 'state': 'Joji', 'session_id': '34d0a672207fd913cfac32844ce6d30c', 'party': {'id': 'spotify:686212388290428983'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'ATTENTION', 'created_at': 1739816520320, 'assets': {'large_text': 'BALLADS 1', 'large_image': 'spotify:ab67616d0000b27360ba1d6104d0475c7555a6b2'}}, {'type': 0, 'timestamps': {'start': 1739815142000}, 'state': 'In Game', 'name': 'League of Legends', 'id': '7fd1bff04c42d720', 'details': 'Teamfight Tactics (Ranked)', 'created_at': 1739815140551, 'assets': {'large_image': '653758171525021696'}, 'application_id': '401518684763586560'}]}}
[2025-02-17 11:22:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:03] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2124, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816523061}]}}
[2025-02-17 11:22:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:06] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:06] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816526464.
[2025-02-17 11:22:06] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816526464}.
[2025-02-17 11:22:06] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816526464}
[2025-02-17 11:22:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2125, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816526053}]}}
[2025-02-17 11:22:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:09] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:11] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816531479.
[2025-02-17 11:22:11] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816531479}.
[2025-02-17 11:22:11] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816531479}
[2025-02-17 11:22:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2126, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816529052}]}}
[2025-02-17 11:22:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:12] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2127, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '💞 /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816532055}]}}
[2025-02-17 11:22:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:15] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2128, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816533062}]}}
[2025-02-17 11:22:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:16] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:16] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816536486.
[2025-02-17 11:22:16] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816536486}.
[2025-02-17 11:22:16] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816536486}
[2025-02-17 11:22:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2129, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '💞 /setup | สร้างห้องเล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816535056}]}}
[2025-02-17 11:22:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2130, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': 'Playing in 2 Servers 🎶', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816538058}]}}
[2025-02-17 11:22:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:21] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2131, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 2, 'name': 'Saiko', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816538073}]}}
[2025-02-17 11:22:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:21] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:21] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816541499.
[2025-02-17 11:22:21] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816541499}.
[2025-02-17 11:22:21] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816541499}
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2132, 'op': 0, 'd': {'user': {'id': '927108202867359745'}, 'status': 'idle', 'guild_id': '901431481090596924', 'client_status': {'web': 'idle'}, 'activities': [{'type': 4, 'state': 'Smiling', 'name': 'Custom Status', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816543068}]}}
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 2133, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTM0MTExMjUyNzI1MzE0NzY5ODpBZmRNYkNxNW5rZkh5ZTJSV3BYUGFyS3NSWm5pUkhtWmJHdHJRTGhWVlFueTZURTdhMDl1emhlVG9zaU1xZ0xvVFpFUFlSTzF0c2toZ2ZaQUFFSkpQYzRoNGdFZ1NYT1JPOGI3RWpuajNOSktlem85b2JLdW96dE1EZG1zTmx0RA', 'member': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1341112527253147698', 'guild_locale': 'en-US', 'guild_id': '1053969038751047700', 'guild': {'locale': 'en-US', 'id': '1053969038751047700', 'features': ['NEWS', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'music', 'type': 3, 'name': 'cog'}], 'name': 'reload', 'id': '1340803619561148438'}, 'context': 0, 'channel_id': '1316225608275066931', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permissions': '2251799813685247', 'parent_id': '1053969038751047701', 'nsfw': False, 'name': 'bot', 'last_message_id': '1341111299270119536', 'id': '1316225608275066931', 'guild_id': '1053969038751047700', 'flags': 0}, 'authorizing_integration_owners': {'0': '1053969038751047700'}, 'application_id': '1109699958401159258', 'app_permissions': '2251799813685247'}}
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event interaction
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 2134, 'op': 0, 'd': {'webhook_id': '1109699958401159258', 'type': 20, 'tts': False, 'timestamp': '2025-02-17T18:22:23.413000+00:00', 'position': 0, 'pinned': False, 'nonce': '1341112538279968768', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'reload', 'id': '1341112527253147698', 'command_type': 1, 'authorizing_integration_owners': {'0': '1053969038751047700'}}, 'interaction': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'reload', 'id': '1341112527253147698'}, 'id': '1341112528301854853', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Successfully reloaded `music`!', 'components': [], 'channel_type': 0, 'channel_id': '1316225608275066931', 'author': {'username': 'BaiCha', 'public_flags': 0, 'primary_guild': None, 'id': '1109699958401159258', 'global_name': None, 'discriminator': '0643', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '7cd4cadab5094738da3acbcfc38c145a'}, 'attachments': [], 'application_id': '1109699958401159258'}}
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event message
[2025-02-17 11:22:26] [DEBUG   ] discord.webhook.async_: Webhook ID 1341112527253147698 with POST https://discord.com/api/v10/interactions/1341112527253147698/aW50ZXJhY3Rpb246MTM0MTExMjUyNzI1MzE0NzY5ODpBZmRNYkNxNW5rZkh5ZTJSV3BYUGFyS3NSWm5pUkhtWmJHdHJRTGhWVlFueTZURTdhMDl1emhlVG9zaU1xZ0xvVFpFUFlSTzF0c2toZ2ZaQUFFSkpQYzRoNGdFZ1NYT1JPOGI3RWpuajNOSktlem85b2JLdW96dE1EZG1zTmx0RA/callback has returned status code 204
[2025-02-17 11:22:26] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816546508.
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816546508}.
[2025-02-17 11:22:26] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816546508}
[2025-02-17 11:22:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 2134.
[2025-02-17 11:22:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 2135, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTM0MTExMjUzODQxNDE5MDYwMjp2NTV5VHZDWjR5UGJRRE5pY1k0b09mQzBNTHlpRWE2cXdYTlJkclJRalA2eTUwa1hReG9TRjl1NjlhaVdxSXNQMlJnQU1xVTNDRXFLYUpFT0d6cTNNZTJWT3BwdWI1V3R1N05DeWdlWkh2THlQYWVPeUhHQUFlZ1hZRzFhWEJSSA', 'member': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-12-18T09:36:40.650000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1341112538414190602', 'guild_locale': 'en-US', 'guild_id': '1053969038751047700', 'guild': {'locale': 'en-US', 'id': '1053969038751047700', 'features': ['COMMUNITY', 'NEWS']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'name': 'sync', 'id': '1340803619561148436'}, 'context': 0, 'channel_id': '1316225608275066931', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 6, 'permissions': '2251799813685247', 'parent_id': '1053969038751047701', 'nsfw': False, 'name': 'bot', 'last_message_id': '1341111299270119536', 'id': '1316225608275066931', 'guild_id': '1053969038751047700', 'flags': 0}, 'authorizing_integration_owners': {'0': '1053969038751047700'}, 'application_id': '1109699958401159258', 'app_permissions': '2251799813685247'}}
[2025-02-17 11:22:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:28] [DEBUG   ] discord.client: Dispatching event interaction
[2025-02-17 11:22:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-02-17 11:22:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 2136, 'op': 0, 'd': {'webhook_id': '1109699958401159258', 'type': 20, 'tts': False, 'timestamp': '2025-02-17T18:22:26.330000+00:00', 'position': 0, 'pinned': False, 'nonce': '1341112549873025024', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'interaction_metadata': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'sync', 'id': '1341112538414190602', 'command_type': 1, 'authorizing_integration_owners': {'0': '1053969038751047700'}}, 'interaction': {'user': {'username': 'johnrealnoob', 'public_flags': 0, 'primary_guild': None, 'id': '668317895616626711', 'global_name': 'JohnRealNoob', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': {'sku_id': '1338927497860878466', 'expires_at': 1744963200, 'asset': 'a_1307226c0fbaee9a3def12b88ee2bfcc'}, 'avatar': '63a84bc11c7e879080baf0028b93df1d'}, 'type': 2, 'name': 'sync', 'id': '1341112538414190602'}, 'id': '1341112540536770623', 'flags': 64, 'embeds': [], 'edited_timestamp': None, 'content': 'Synced `19` commands globally!', 'components': [], 'channel_type': 0, 'channel_id': '1316225608275066931', 'author': {'username': 'BaiCha', 'public_flags': 0, 'primary_guild': None, 'id': '1109699958401159258', 'global_name': None, 'discriminator': '0643', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '7cd4cadab5094738da3acbcfc38c145a'}, 'attachments': [], 'application_id': '1109699958401159258'}}
[2025-02-17 11:22:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:29] [DEBUG   ] discord.client: Dispatching event message
[2025-02-17 11:22:29] [DEBUG   ] discord.webhook.async_: Webhook ID 1341112538414190602 with POST https://discord.com/api/v10/interactions/1341112538414190602/aW50ZXJhY3Rpb246MTM0MTExMjUzODQxNDE5MDYwMjp2NTV5VHZDWjR5UGJRRE5pY1k0b09mQzBNTHlpRWE2cXdYTlJkclJRalA2eTUwa1hReG9TRjl1NjlhaVdxSXNQMlJnQU1xVTNDRXFLYUpFT0d6cTNNZTJWT3BwdWI1V3R1N05DeWdlWkh2THlQYWVPeUhHQUFlZ1hZRzFhWEJSSA/callback has returned status code 204
[2025-02-17 11:22:29] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2025-02-17 11:22:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2137, 'op': 0, 'd': {'user': {'id': '1244291562738024479'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🎮 /play | เล่นเพลง', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816547059}]}}
[2025-02-17 11:22:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2138, 'op': 0, 'd': {'user': {'id': '1085549382528667790'}, 'status': 'online', 'guild_id': '901431481090596924', 'client_status': {'web': 'online'}, 'activities': [{'type': 4, 'state': '🔍 /help | ดูคำสั่งทั้งหมด', 'name': 'custom', 'id': 'ec0b28a579ecb4bd', 'created_at': 1739816547120}]}}
[2025-02-17 11:22:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:30] [DEBUG   ] discord.client: Dispatching event presence_update
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1739816551521.
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1739816551521}.
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1739816551521}
[2025-02-17 11:22:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 2139, 'op': 0, 'd': {'user': {'id': '668317895616626711'}, 'status': 'offline', 'guild_id': '1053969038751047700', 'client_status': {}, 'activities': []}}
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-02-17 11:22:31] [DEBUG   ] discord.client: Dispatching event presence_update
